sample_index,id,sample_id,client_id,sentence_id,primary_accent,clip,audio_duration_sec,direct_runtime_sec,direct_generation_runtime_sec,direct_prepost_overhead_sec,direct_realtime_factor,generated_token_count,generation_limit_reached,runtime_scope,direct_status,direct_error
100,,spk_0196,,46a9951ca69adeac5441ff15330f4bb2208d54e9cdbe64c94655d4971b47ffbe,England English,common_voice_en_59360.mp3,2.4,1.4981452650008578,1.4756994849994953,0.022445780001362436,0.6242271937503574,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
101,,spk_1488,,312cecca3f7dcf10f18632dd2130f313a004de56b79b953fbb32f1c2fde6190a,England English,common_voice_en_20149376.mp3,5.136,1.059978964000038,1.0214415520003968,0.038537411999641336,0.20638219704050587,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
102,,spk_0614,,1adc6b48ff16cf90a1b37f414ea81e65377c982a929882ed7623c9e1ceecaaae,England English,common_voice_en_17301742.mp3,3.384,0.6109804500010796,0.5896678589997464,0.021312591001333203,0.18054977836911337,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
103,,spk_0789,,4fb68c97465bed660d6a7b10dd43f5d48e63d11d50fef4400e9518fa44be3bbe,England English,common_voice_en_18407036.mp3,5.088,0.8183073130003322,0.7899195850004617,0.02838772799987055,0.16083083981924767,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
104,,spk_0307,,ed76ccbab7a52cf874ab14f0f4c0f6f4b9693006b8800a498566aafc38fc8817,England English,common_voice_en_18139552.mp3,4.224,1.0041615520003688,0.9800889510006527,0.024072600999716087,0.23772764015160247,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
105,,spk_0252,,299011eb9c5916052e3ffb27c316c159f5f7a85a6fdec96d8bc54fd0be4b5f20,England English,common_voice_en_19947434.mp3,8.064,1.4455275550008082,1.4000229880002735,0.045504567000534735,0.1792568892610129,29,False,audio_load_to_text_decode_end_to_end_pipeline,success,
106,,spk_1554,,65efd33b0213c94c9350e6351497dd7c49c3c305abeb6f9cc35addc4a4dfacf1,England English,common_voice_en_71382.mp3,2.856,0.7552734429991688,0.7225806229998852,0.03269281999928353,0.26445148564396664,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
107,,spk_0641,,1506017750b46a18436e41f7fbcde670eb23594f3cf1c97d9cef8c4b53abf4cb,England English,common_voice_en_16666201.mp3,5.616,1.0592180919993552,1.027448953000203,0.031769138999152347,0.18860721011384532,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
108,,spk_0435,,7bc264cd9bcdfda17faacbb8c45f41a6c59ef9651d677edfba1edf3811f0ba84,England English,common_voice_en_641490.mp3,2.784,0.6887604889998329,0.6697567280007206,0.019003760999112274,0.24739960093384802,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
109,,spk_0433,,2f904d498d656d4dc94fbc92ee49cf9571f050013a39464dae27cf8fcb1a7cc8,England English,common_voice_en_60612.mp3,4.248,1.002817122000124,0.9753748909988644,0.027442231001259643,0.23606806073449246,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
110,,spk_1282,,1f4e17468b0ae46e0bc22be117c073f7d85e54f15a3a0b7df919bee48f0c1a41,England English,common_voice_en_19695528.mp3,5.208,0.869162007000341,0.8413623129999905,0.027799694000350428,0.16688978629038803,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
111,,spk_1254,,ebec26e6e442f5af368ab6e96a3154cdb288ec7954427e60cab4c438be6cc223,England English,common_voice_en_537024.mp3,2.136,0.6728490400000737,0.6553340579994256,0.01751498200064816,0.3150042322097723,8,False,audio_load_to_text_decode_end_to_end_pipeline,success,
112,,spk_1376,,92bd7cc61a8dd15ae3f6ee0bce8e59cd53a373f1a3c83fb4b7a18dec370ed9f0,England English,common_voice_en_17368814.mp3,5.544,1.26317431499956,1.2113725050003268,0.05180180999923323,0.22784529491334057,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
113,,spk_1149,,38dd7bd60867f3204fa8224a10b54ac81497474f106af07118fce8def50c25cc,England English,common_voice_en_244927.mp3,5.304,1.3279502089990274,1.2878449680010817,0.04010524099794566,0.2503676864628634,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
114,,spk_0174,,0d4532cece145c804bbcff639617f5d60f057e5b5961edda1a679c6d58096b7a,England English,common_voice_en_632460.mp3,6.264,1.874886356999923,1.8217164710004,0.0531698859995231,0.2993113596743172,26,False,audio_load_to_text_decode_end_to_end_pipeline,success,
115,,spk_0810,,afb2ad9c149137f09b5db2e1043cf67c1f22c31b7a38909509f0ed6a13c67fd0,England English,common_voice_en_636042.mp3,3.984,1.0632148089989641,1.0390805339993676,0.024134274999596528,0.266871186997732,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
116,,spk_1546,,1a655e4f4ddd752463b3b2b24b3e2604795f08e232c4fa2f781aa992763a1dc0,England English,common_voice_en_18162746.mp3,4.056,0.7617559299997083,0.7279855180004233,0.03377041199928499,0.1878096474358255,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
117,,spk_1475,,3d5c8fcc19c221528ccd2b22fd4f163d3d0df31429a08d94c695d9a0df4bb782,England English,common_voice_en_539123.mp3,5.952,1.063288665998698,1.0305199810009071,0.03276868499779084,0.17864392909924362,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
118,,spk_1013,,6d91bf86123c7921b9e338ae4b9ef2255b9c29033344f52c1e9eae5f50bd99f2,England English,common_voice_en_567457.mp3,3.576,1.0369939859992883,1.012403959999574,0.02459002599971427,0.28998713255013653,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
119,,spk_0564,,9828cbfdbb02b4e8d5f0909d6e25b7afa52589baa56a824878610c8e8992cb02,England English,common_voice_en_123485.mp3,4.224,0.6934245680004096,0.6687231779997092,0.024701390000700485,0.16416301325767274,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
120,,spk_0196,,a2492f87563968e80f707ead8ed0dfc5875e0ec17b4fda7a865da082fa156c1e,England English,common_voice_en_59376.mp3,3.312,0.7934921149990259,0.7718075009997847,0.021684613999241265,0.23958095259632428,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
121,,spk_1076,,2d959fd02b675185d85c7a137e847e46f387454d63f6df711821f23b6ea13776,England English,common_voice_en_74754.mp3,4.344,1.133092989000943,1.1029474770002707,0.03014551200067217,0.26084092748640486,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
122,,spk_0207,,2162178497a0de38d8b957a94952d566b291cd65740ff803443f69a477ba8446,England English,common_voice_en_217727.mp3,3.984,0.834133970000039,0.8036555239996233,0.030478446000415715,0.20937097640563226,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
123,,spk_0029,,06b01ec973e1ca40a13c6179ce4d4ca477bf3e6df091311327d2dd6110efd384,England English,common_voice_en_18837528.mp3,8.568,1.4251530959991214,1.3773413920007442,0.0478117039983772,0.16633439495788066,28,False,audio_load_to_text_decode_end_to_end_pipeline,success,
124,,spk_1097,,4a8aa9939808a04f4c74bf5114a43040,England English,common_voice_en_17263540.mp3,2.256,0.8848883130012837,0.8666632300009951,0.018225083000288578,0.39223772739418605,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
125,,spk_0251,,ead88d9c453caca6e62948198d8d4c38,England English,common_voice_en_17281470.mp3,2.76,1.0256514160009829,0.9990627619990846,0.02658865400189825,0.37161283188441413,11,False,audio_load_to_text_decode_end_to_end_pipeline,success,
126,,spk_0695,,1b405bb5137b5ff6ba92ccb1ef4fe5c215dfc29a67845d0df1073cd08d84ae63,England English,common_voice_en_19621684.mp3,7.632,2.4201011929999368,2.3519850539996696,0.06811613900026714,0.31709921291927895,33,False,audio_load_to_text_decode_end_to_end_pipeline,success,
127,,spk_0746,,e05b50af9c9b75cd1db1c8812ca0ad40537f2d38d51f1d4be8ca8e3e928aa6b5,England English,common_voice_en_17295351.mp3,2.928,1.0364698710000084,1.0017991829990933,0.034670688000915106,0.35398561168033077,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
128,,spk_0045,,32b29b2879f5ed0bf3c691e90effa8e8479fbcbbd91b2e6f9cb854a9da6945c5,England English,common_voice_en_63865.mp3,3.144,0.9289094750001823,0.9084843470009218,0.02042512799926044,0.2954546676209231,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
129,,spk_0857,,6d2b94a6151a4644eac1fb2f9c73b902af0f1e57a65be5a3a92a0f286fd28f00,England English,common_voice_en_548606.mp3,2.976,0.8353093389996502,0.816165562999231,0.019143776000419166,0.28068190154558137,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
130,,spk_0564,,b3a96f62470a629d2b4a73cde252ce73b0aa35aeda48d3c117eef85bf4f9eb6c,England English,common_voice_en_123522.mp3,7.776,1.1040739640011452,1.0648962179984665,0.03917774600267876,0.1419848204733983,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
131,,spk_0997,,7080cfe215f2b33918998de8c3804a04edfb8a2fc7ea3dde3e031287ac4b136a,England English,common_voice_en_18044949.mp3,4.944,1.0548875549993681,1.0264100770000368,0.028477477999331313,0.21336722390763918,15,False,audio_load_to_text_decode_end_to_end_pipeline,success,
132,,spk_0147,,af991c667a41aad4a291ec6e3e171aa9ac6523f29ada00e9fb5354b413d7f8e6,England English,common_voice_en_698371.mp3,3.888,1.1588175779997982,1.1342568620002567,0.02456071599954157,0.29804978858019504,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
133,,spk_0516,,4c09dc5744794d70728fb556e15135c641104495ab4fcea0d66fa7c2dc575b8f,England English,common_voice_en_416695.mp3,6.0,1.1768017699996562,1.14373998299925,0.033061787000406184,0.19613362833327605,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
134,,spk_0468,,9cc2f1dbb3f558b65509248cf3c616b6f6c09a501a4b3280333240feb122f176,England English,common_voice_en_543500.mp3,5.304,0.9651044980000734,0.9350935439997556,0.030010954000317724,0.18195786161389013,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
135,,spk_0987,,35a2f801b81944fb1e632756d46321c70a9a63681f39fb8b9480d66b07639284,England English,common_voice_en_17847591.mp3,4.176,1.0063981399998738,0.9810673480005789,0.025330791999294888,0.24099572318004642,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
136,,spk_1549,,d2df63484febad3e6ad70c521b452a750d24aa19207054609c69bc853200af64,England English,common_voice_en_44654.mp3,5.304,0.99540108599831,0.9659981159984454,0.02940296999986458,0.18766988800873113,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
137,,spk_1547,,6ecd0f867b200f03563a49e11d29058cf959ef609bd7092d8516bbbce4cb1ec2,England English,common_voice_en_17869504.mp3,3.336,1.0895980140012398,1.0554240900000877,0.034173924001152045,0.32661810971260186,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
138,,spk_1259,,50153432a919e3618ad4ae87fd85affc7a12fae4d86ac7b5ca068639107c5a5d,England English,common_voice_en_660303.mp3,4.776,1.158101543000157,1.1194918239998515,0.03860971900030563,0.24248357265497428,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
139,,spk_1231,,ee1acf45f5b83d36522afec9e1e192c9ec9207fa7e90fb294b5a2b7402348cf8,England English,common_voice_en_131248.mp3,2.304,1.029831137999281,1.0044213840010343,0.025409753998246742,0.446975320312188,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
140,,spk_0779,,20b4e0a3c76782cc17baf8fd0669330e263976a4ef0eda3b8c9cba0b8f41d257,England English,common_voice_en_19716628.mp3,6.312,1.5479065489998902,1.4878880819996994,0.06001846700019087,0.24523234299744776,22,False,audio_load_to_text_decode_end_to_end_pipeline,success,
141,,spk_1483,,1e85c06d59feb0a08a38a38aadcbd8e616a85632abcc2d11a6a34c23e261bd80,England English,common_voice_en_19678474.mp3,7.464,1.4467812689999846,1.4077910200012411,0.03899024899874348,0.19383457516076963,29,False,audio_load_to_text_decode_end_to_end_pipeline,success,
142,,spk_1254,,d1bf6caed43f965b775193e13e18a98e5f2568e48c6315f4ce8573c1b2b30d3e,England English,common_voice_en_537010.mp3,2.712,0.6060583620001125,0.5886079240008257,0.017450437999286805,0.22347284734517422,7,False,audio_load_to_text_decode_end_to_end_pipeline,success,
143,,spk_1347,,1e43e14fd431ae376a45c133bd78f56eba4cba05a92559a6b85fda6ee17f6729,England English,common_voice_en_19676276.mp3,6.768,1.1302200419995643,1.094886607999797,0.035333433999767294,0.16699468705667322,25,False,audio_load_to_text_decode_end_to_end_pipeline,success,
144,,spk_0854,,51938c9366b8364794184ce6e6a81cf2,England English,common_voice_en_17273499.mp3,3.792,1.1645203070002026,1.141037885001424,0.02348242199877859,0.3070992370781125,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
145,,spk_1095,,69f8a567b3d0df6643b5d877c21a47d871d7273adcc6516cf40ac8334f9b2dec,England English,common_voice_en_518185.mp3,2.688,0.855542183999205,0.8371278480008186,0.018414335998386377,0.3182820624997042,6,False,audio_load_to_text_decode_end_to_end_pipeline,success,
146,,spk_0406,,b8d1424641d6acf42d72cba8d15eb57425b56866dac1d643ced97a4e57279799,England English,common_voice_en_17400332.mp3,2.448,0.9388950789998489,0.9204562030008674,0.01843887599898153,0.3835355714868664,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
147,,spk_1221,,fbde06296e30b8398a38049d1cb5556a517fbd016e5743de811e3fb7c95ea3b7,England English,common_voice_en_79226.mp3,2.664,0.7359153550005431,0.7180818590004492,0.017833496000093874,0.27624450262783146,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
148,,spk_0944,,1d3acc22f6ebf8f68b8697387830892428dbb54fc32c4a97612bf21e3175a428,England English,common_voice_en_19656657.mp3,8.256,1.1139888770012476,1.0533692699991661,0.060619607002081466,0.13493082328018988,25,False,audio_load_to_text_decode_end_to_end_pipeline,success,
149,,spk_0597,,815604fea1434fb2a5bca7fa83cdad6e8a7ba63afed882a4b0e414160ac6ea6f,England English,common_voice_en_582059.mp3,7.056,1.3328534210013459,1.2944164460004686,0.03843697500087728,0.188896459892481,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
150,,spk_1524,,232caf6f8af410af2d046aba83b889d714fbed0a0837bc0bbeb7cbcd507a21e8,England English,common_voice_en_221016.mp3,6.144,1.8183683660008683,1.7694843570006924,0.048884009000175865,0.29595839290378717,20,False,audio_load_to_text_decode_end_to_end_pipeline,success,
151,,spk_1048,,fc5f3e3fc8f82566c69a281b6b3221bcd639b41546a5e1c1b29a5256836f54a8,England English,common_voice_en_87948.mp3,4.464,1.1451058120001107,1.1093759659997886,0.03572984600032214,0.25652011917565204,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
152,,spk_1381,,d00f86962d5e2d1cd962b6422080d09c9c6da11dfcc9293320789b4f66d4f123,England English,common_voice_en_624518.mp3,2.904,1.015090816999873,0.9849854090007284,0.030105407999144518,0.3495491794076697,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
153,,spk_0544,,4b2643be08bbe1fecb482650f111af57e964cb303048ac83a33c03631e710415,England English,common_voice_en_15800187.mp3,4.008,1.0783686499999021,1.0541302089986857,0.024238441001216415,0.2690540543911931,16,False,audio_load_to_text_decode_end_to_end_pipeline,success,
154,,spk_0950,,6275f340f6724f408feb9fcb00e05258852214f34d0daa1c948f32590358c2a2,England English,common_voice_en_17652049.mp3,3.456,0.7416810499998974,0.7213659429999097,0.02031510699998762,0.21460678530089622,13,False,audio_load_to_text_decode_end_to_end_pipeline,success,
155,,spk_1503,,d811548300151bf196644da19591601c86e99f8253481999d7d8ad215f1c905e,England English,common_voice_en_31599.mp3,3.624,0.7402252219999355,0.7150559290003002,0.025169292999635218,0.20425640783662677,12,False,audio_load_to_text_decode_end_to_end_pipeline,success,
156,,spk_0744,,41e8613149bddc3fbf1a45aaa0884db1,England English,common_voice_en_17264738.mp3,8.376,1.175523677999081,1.1287582979985018,0.04676538000057917,0.1403442786531854,18,False,audio_load_to_text_decode_end_to_end_pipeline,success,
157,,spk_1521,,1d94db9a5fe5855e01e5f82071dfd9511076801e31f1f1b632098f7e62b3a8a3,England English,common_voice_en_19665611.mp3,7.08,1.2456299660007062,1.2042744679984025,0.04135549800230365,0.17593643587580596,21,False,audio_load_to_text_decode_end_to_end_pipeline,success,
158,,spk_0122,,1aad571376e52105dedd2867acf34aeb2d3075b97c80199d82d34a3a0e8ccba1,England English,common_voice_en_204121.mp3,3.936,0.8905454619998636,0.864167453999471,0.026378008000392583,0.2262564690040304,9,False,audio_load_to_text_decode_end_to_end_pipeline,success,
159,,spk_0327,,275d2b29a45dfbcfb993c443d36898b5217a5aab2204d92c768f3c38fc7f692f,England English,common_voice_en_19855220.mp3,9.048,1.4521727409992309,1.4051700290001463,0.04700271199908457,0.16049654520327486,28,False,audio_load_to_text_decode_end_to_end_pipeline,success,
160,,spk_1486,,0eb2f53d6c08e7722cc231616a59edc09385080b5ba84d0bde2007c6f4814b61,England English,common_voice_en_17802216.mp3,1.896,0.6530817839993688,0.6370072070003516,0.016074576999017154,0.34445241772118607,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
161,,spk_0850,,0370620a06e615ea1201a5faef64cdb253507c2a9cf23d0bb2c3e0e52c547ec4,England English,common_voice_en_18749811.mp3,5.832,1.0290728879990638,0.9943508650012518,0.03472202299781202,0.1764528271603333,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
162,,spk_1478,,3cb746c3a6e486b84eb201d1bad846752bf590a872c8a1a0b724cceda19029a9,England English,common_voice_en_195095.mp3,3.0,1.0486146440016455,1.026702483999543,0.02191216000210261,0.3495382146672152,10,False,audio_load_to_text_decode_end_to_end_pipeline,success,
163,,spk_1104,,c5325b4a0c4d08f897d9233cffad6c44eb62099110a32412072d0a1f21e31f5f,England English,common_voice_en_17935899.mp3,5.544,1.3969305640002858,1.3532548120001593,0.04367575200012652,0.25197160245315403,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
164,,spk_0032,,2576dd1c08914978135293f50d043559,England English,common_voice_en_17264620.mp3,3.816,1.3523704580002232,1.3188363789995492,0.033534079000673955,0.35439477410907316,19,False,audio_load_to_text_decode_end_to_end_pipeline,success,
165,,spk_1193,,f5611c973d70e60df82890d93304fc82cd89d1cf33161e3445319525be08b2d2,England English,common_voice_en_22502.mp3,5.016,1.09660260399869,1.044083184999181,0.05251941899950907,0.21862093381154107,14,False,audio_load_to_text_decode_end_to_end_pipeline,success,
166,,spk_0265,,3de87cdb34f667bfc80ca693df9732181e5cd03f07be643b0d4c7cbaf1ea42f3,England English,common_voice_en_85279.mp3,5.352,0.8836979739990056,0.8535616930003016,0.030136280998704024,0.16511546599383511,17,False,audio_load_to_text_decode_end_to_end_pipeline,success,
